"Submission ID","Last updated","Submission started","Status","Current step","Initials","Municipality","Photo name","Photo link","Number of substrates","Placement (1)","Substrate Notes (1)","This isn't really a sign (1)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (1)","Number of typefaces on this substrate (up to 8) (1)","Typeface Style (8)","Copy (8)","Lettering Ontology (9)","Message Function (13)","Covid related? (12)","Text notes? (12)","Text Notes (9)","Typeface Style (14)","Copy (12)","Lettering Ontology (8)","Message Function (8)","Covid related? (9)","Text notes? (15)","Text Notes (12)","Typeface Style (11)","Copy (11)","Lettering Ontology (15)","Message Function (12)","Covid related? (11)","Text notes? (11)","Text Notes (11)","Typeface Style (12)","Copy (10)","Lettering Ontology (12)","Message Function (11)","Covid related? (14)","Text notes? (8)","Text Notes (8)","Typeface Style (13)","Copy (14)","Lettering Ontology (10)","Message Function (10)","Covid related? (10)","Text notes? (13)","Text Notes (14)","Typeface Style (10)","Copy (9)","Lettering Ontology (13)","Message Function (14)","Covid related? (15)","Text notes? (10)","Text Notes (10)","Typeface Style (9)","Copy (15)","Lettering Ontology (14)","Message Function (9)","Covid related? (8)","Text notes? (14)","Text Notes (15)","Typeface Style (15)","Copy (13)","Lettering Ontology (11)","Message Function (15)","Covid related? (13)","Text notes? (9)","Text Notes (13)","Overall confidence in your selections (0 lowest / 5 highest) (1)","Explain your reasoning (1)","Any additional information? (1)","Placement (2)","Substrate Notes (2)","This isn't really a sign (2)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (2)","Number of typefaces on this substrate (up to 8) (2)","Typeface Style (18)","Copy (23)","Lettering Ontology (23)","Message Function (17)","Covid related? (23)","Text notes? (18)","Text Notes (19)","Typeface Style (16)","Copy (20)","Lettering Ontology (18)","Message Function (19)","Covid related? (21)","Text notes? (20)","Text Notes (22)","Typeface Style (22)","Copy (19)","Lettering Ontology (16)","Message Function (18)","Covid related? (22)","Text notes? (17)","Text Notes (20)","Typeface Style (19)","Copy (16)","Lettering Ontology (22)","Message Function (22)","Covid related? (20)","Text notes? (21)","Text Notes (21)","Typeface Style (20)","Copy (21)","Lettering Ontology (21)","Message Function (23)","Covid related? (19)","Text notes? (22)","Text Notes (17)","Typeface Style (23)","Copy (17)","Lettering Ontology (17)","Message Function (16)","Covid related? (17)","Text notes? (16)","Text Notes (18)","Typeface Style (17)","Copy (22)","Lettering Ontology (19)","Message Function (21)","Covid related? (18)","Text notes? (19)","Text Notes (23)","Typeface Style (21)","Copy (18)","Lettering Ontology (20)","Message Function (20)","Covid related? (16)","Text notes? (23)","Text Notes (16)","Overall confidence in your selections (0 lowest / 5 highest) (2)","Explain your reasoning (2)","Any additional information? (2)","Placement","Substrate Notes","This isn't really a sign","What is is? (e.g. graffiti, infrastructure, memorial, sticker)","Number of typefaces on this substrate (up to 8)","Typeface Style (3)","Copy (5)","Lettering Ontology (2)","Message Function (2)","Covid related? (1)","Text notes? (7)","Text Notes (2)","Typeface Style (1)","Copy (6)","Lettering Ontology (4)","Message Function (1)","Covid related?","Text notes? (2)","Text Notes (1)","Typeface Style (7)","Copy (7)","Lettering Ontology","Message Function (6)","Covid related? (2)","Text notes? (1)","Text Notes (5)","Typeface Style (5)","Copy","Lettering Ontology (6)","Message Function (7)","Covid related? (4)","Text notes? (6)","Text Notes (6)","Typeface Style","Copy (4)","Lettering Ontology (1)","Message Function (5)","Covid related? (3)","Text notes? (4)","Text Notes","Typeface Style (6)","Copy (1)","Lettering Ontology (3)","Message Function (4)","Covid related? (7)","Text notes? (5)","Text Notes (3)","Typeface Style (2)","Copy (3)","Lettering Ontology (5)","Message Function","Covid related? (6)","Text notes? (3)","Text Notes (4)","Typeface Style (4)","Copy (2)","Lettering Ontology (7)","Message Function (3)","Covid related? (5)","Text notes?","Text Notes (7)","Overall confidence in your selections (0 lowest / 5 highest)","Explain your reasoning","Any additional information?","Placement (3)","Substrate Notes (3)","This isn't really a sign (3)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (3)","Number of typefaces on this substrate (up to 8) (3)","Typeface Style (25)","Copy (26)","Lettering Ontology (26)","Message Function (28)","Covid related? (30)","Text notes? (26)","Text Notes (29)","Typeface Style (31)","Copy (30)","Lettering Ontology (29)","Message Function (30)","Covid related? (31)","Text notes? (31)","Text Notes (31)","Typeface Style (24)","Copy (24)","Lettering Ontology (30)","Message Function (26)","Covid related? (28)","Text notes? (29)","Text Notes (28)","Typeface Style (29)","Copy (28)","Lettering Ontology (25)","Message Function (29)","Covid related? (26)","Text notes? (28)","Text Notes (24)","Typeface Style (26)","Copy (31)","Lettering Ontology (27)","Message Function (27)","Covid related? (25)","Text notes? (30)","Text Notes (25)","Typeface Style (30)","Copy (25)","Lettering Ontology (28)","Message Function (24)","Covid related? (27)","Text notes? (25)","Text Notes (30)","Typeface Style (27)","Copy (27)","Lettering Ontology (24)","Message Function (31)","Covid related? (29)","Text notes? (27)","Text Notes (26)","Typeface Style (28)","Copy (29)","Lettering Ontology (31)","Message Function (25)","Covid related? (24)","Text notes? (24)","Text Notes (27)","Overall confidence in your selections (0 lowest / 5 highest) (3)","Explain your reasoning (3)","Any additional information? (3)","Errors","Url","Network ID"
"300e41e9-e19b-4aa9-9a17-53b0a0c82bf7","Thu Feb 20 2025 10:26:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:25:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach17.JPG","https://drive.google.com/file/d/1JyX1e_Yaj_MBLQF-jaJt0vVGJSwrh7Eg/view?usp=sharing","1","Blade","","false","","1","Stylized","Alessa","Embossed (text out)","Identification","false","true","text goes up diagonally","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=300e41e9-e19b-4aa9-9a17-53b0a0c82bf7","151a5b00b841b0a149d266855d57fa4a"
"51ac1b1c-f654-4e5e-856e-e95361d6ab4b","Thu Feb 20 2025 10:25:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:23:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach18.JPG","https://drive.google.com/file/d/1qqB2NXFiDJ2hCsZJg5R17d6aOONPBjVR/view?usp=sharing","1","Wall-stuck","kind of confusing placement, this is inside a wall niche ","false","","1","Sans Serif","230","House number","Address","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=51ac1b1c-f654-4e5e-856e-e95361d6ab4b","151a5b00b841b0a149d266855d57fa4a"
"5033af65-d99b-4658-9261-a94f7cb58185","Thu Feb 20 2025 10:22:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:21:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach19.JPG","https://drive.google.com/file/d/1IZ362_TT_ogp91iaiiPLXDiU3dj6SoM9/view?usp=sharing","1","Wall- placed","","false","","1","Serif","Share the Space 
Deck and the Patio 
Have a 90 Minute Dining Time 
To Allow Other Guest to Enjoy 
Thank You For 
Understanding","Printed,Handmade","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=5033af65-d99b-4658-9261-a94f7cb58185","151a5b00b841b0a149d266855d57fa4a"
"8b5a7b38-ed18-4809-848b-0eb1fde10630","Thu Feb 20 2025 10:20:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:17:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach20.JPG","https://drive.google.com/file/d/1nmoMOrgJGkOAzMrOHWGqBxqrUjhPxYZT/view?usp=sharing","1","Hanging","","false","","2","Sans Serif","230 
[typeface 2]","Embossed (text out)","Address","false","false","","Sans Serif","[typeface 1] 
FOREST 
AVENUE","Embossed (text out)","Address","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=8b5a7b38-ed18-4809-848b-0eb1fde10630","151a5b00b841b0a149d266855d57fa4a"
"7e2ede6f-65e1-42e1-b3d3-b840dc7f9ebf","Thu Feb 20 2025 10:16:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:14:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach21.JPG","https://drive.google.com/file/d/1GjpXvHpPFSre0g3V8ey9w8itXy2mSKAX/view?usp=sharing","1","Hanging","","false","","2","Sans Serif","Pacific Gallery 
[typeface 2]","Embossed (text out)","Identification","false","false","","Script","[typeface 1] 
Laguna Beach","Embossed (text out)","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=7e2ede6f-65e1-42e1-b3d3-b840dc7f9ebf","151a5b00b841b0a149d266855d57fa4a"
"da2ac170-a493-45e9-bf95-c5ac4ec1b57e","Thu Feb 20 2025 10:14:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:11:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach22.JPG","https://drive.google.com/file/d/1mBokzFBt9045x3MBkxukXJ01Bud6yJ77/view?usp=sharing","1","Window-stuck","","false","","1","Sans Serif","PACIFIC GALLERY","Decal","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=da2ac170-a493-45e9-bf95-c5ac4ec1b57e","151a5b00b841b0a149d266855d57fa4a"
"d1ed1067-a4d1-43a3-9042-4ac2c49da733","Thu Feb 20 2025 10:10:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:08:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach23.JPG","https://drive.google.com/file/d/1RLj4h419f5Kh7iiLX6lPbsaXFBc8Gz1B/view?usp=sharing","1","Fascia","","false","","2","Sans Serif","Pacific Gallery 
[typeface 2]","Pan-face,Embossed (text out)","Identification","false","false","","Script","[typeface 1] 
Laguna Beach","Pan-face,Embossed (text out)","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=d1ed1067-a4d1-43a3-9042-4ac2c49da733","151a5b00b841b0a149d266855d57fa4a"
"d11d1b14-4fe7-4d19-8df8-0a4ac3ae7c68","Thu Feb 20 2025 10:06:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 10:04:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach24.JPG","https://drive.google.com/file/d/1VGxgcwAUUVHU6x6dU_5cfmWZ3Vbztyat/view?usp=sharing","1","Window-stuck","","false","","2","Sans Serif","www.pacificgallerylb.com 
[typeface 2]","Decal","Operational information","false","false","","Serif","[typeface 1] 
Pacific Gallery 
949-494-8732 
Visit Our Web Site: ","Decal","Operational information","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=d11d1b14-4fe7-4d19-8df8-0a4ac3ae7c68","151a5b00b841b0a149d266855d57fa4a"
"480ecc0b-71ff-4c86-b565-92e6d026716d","Thu Feb 20 2025 10:01:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 09:57:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach25.JPG","https://drive.google.com/file/d/1gSD3wK7TUbIvaJD62neerK0ik_a-airU/view?usp=sharing","1","Wall-stuck","","false","","1","Sans Serif","1946 
THOMPSON 
BLDG.","Embossed (text out)","Commemoration","false","true","text goes in a diagonal line on the sign","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","4","not sure if this counts as commemoration. what else would this be?","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=480ecc0b-71ff-4c86-b565-92e6d026716d","151a5b00b841b0a149d266855d57fa4a"
"44ee5516-d20b-412b-948d-d22db1906179","Thu Feb 20 2025 09:56:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 09:55:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach26.JPG","https://drive.google.com/file/d/1CSetFeoD_EWwsG-YYN8c5UvfbPje_O91/view?usp=sharing","1","Fascia","","false","","2","Stylized","DeBilzan 
[typeface 2]","Printed","Identification","false","false","","Serif","[typeface 1] 
GALLERY","Printed","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=44ee5516-d20b-412b-948d-d22db1906179","151a5b00b841b0a149d266855d57fa4a"
"22818f0b-2b96-4a9e-854d-7f8473772779","Thu Feb 20 2025 09:55:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 09:51:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach27.JPG","https://drive.google.com/file/d/109rMt5EC474Zfuno2DOnDrCvxB0VrziS/view?usp=sharing","1","Hanging","","false","","2","Stylized","DeBilzan 
[typeface 2]","Printed","Identification","false","false","","Serif","[typeface 1] 
GALLERY","Printed","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=22818f0b-2b96-4a9e-854d-7f8473772779","151a5b00b841b0a149d266855d57fa4a"
"6e34255e-13a4-400d-a22f-6d5b19cd57d4","Thu Feb 20 2025 09:49:00 GMT-0800 (Pacific Standard Time)","Thu Feb 20 2025 09:42:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach28.JPG","https://drive.google.com/file/d/1Vz1SJAszAl0Bov7x11aMvLqngPfRHDDF/view?usp=sharing","1","Fascia","","false","","2","Slab Serif","THE 
[typeface 2] 
GALLERY","Pan-face,Debossed (text in)","Identification","false","false","","Script","[typeface 1] 
__Signature__ 
[typeface 1]","Pan-face,Debossed (text in)","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=6e34255e-13a4-400d-a22f-6d5b19cd57d4","151a5b00b841b0a149d266855d57fa4a"
"8ced5dbf-7e24-483f-9f06-4bbe073df114","Tue Feb 18 2025 12:15:00 GMT-0800 (Pacific Standard Time)","Tue Feb 18 2025 12:11:00 GMT-0800 (Pacific Standard Time)","finished","Ending","HK"," Laguna Beach","LagunaBeach29.JPG","https://drive.google.com/file/d/1OA32inRHFotz3l6APpGLyK3vFe9dc1-S/view?usp=sharing","2","Window-stuck","","false","","2","Sans Serif","THE [typeface 2] 
GALLERY 
949-376-4244 
T{HE}S{IGNATURE}G{ALLERY.COM}","Decal","Identification,Operational information","false","false","","Script","[typeface 1] Signature 
[typeface 1]","Decal","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Window-stuck","","false","","2","Sans Serif","MEMBER 
FIRST 
THURSDAYS 
[typeface 2] 
LAGUNA BEACH","Printed","Advertisement","false","false","","Sans Serif","[typeface 1] 
Art Walk 
[typeface 1]","Printed","Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=8ced5dbf-7e24-483f-9f06-4bbe073df114","2e3ca7109bc7378c1023493d9b632ef4"
